file_index,file_type,source_language,destination_language
11761,SUPPORT,"He said, ""You're not quite ready for this yet.
But there's no need to rush.""","Он сказал: ""Ты ещё не совсем готов к этому. Не нужно
спешить."""
11761,SUPPORT,I know I can't help very many people right now.,"И я понимаю, что не могу помочь многим людям."
11761,SUPPORT,"But I think doing what I can for those I see in front
of me is still worthwhile.","Но я думаю, что стоит делать всё возможное для тех, кто
находится рядом со мной."
11761,SUPPORT,"I have to believe that, at least.",Я должен поверить хотя бы в это.
11761,SUPPORT,That's a fine way to look at it.,Это довольно интересный взгляд на ситуацию.
11761,SUPPORT,"That's just like you, Ashe.","Эш, это в твоём стиле."
11761,SUPPORT,Thanks. That's reassuring to hear.,Спасибо. Приятно слышать.
11761,SUPPORT,"What about you, Professor? Has anything been
troubling you lately?","А Вы, Профессор? Вас что-нибудь беспокоит в последнее
время?"
11761,SUPPORT,"I'd be happy to help, as long as it's not looking after
horses. You might not want to trust me with that!","Я был бы очень рад Вам помочь! Но только не ухаживать
за лошадьми... Этого мне лучше не доверять."
11761,SUPPORT,"Nothing in particular has been bothering me, no.",В общем-то меня ничего не тревожит.
11761,SUPPORT,Why? Do I look troubled?,А что такое?
11761,SUPPORT,"Hey, don't be that way! There's got to be something.
It doesn't have to be serious.","Ой, ну не надо так! Должно же быть хоть что-то. Это
не обязательно должно быть что-то серьёзное."
11761,SUPPORT,"I genuinely enjoy helping people. It's a great feeling,
making someone smile.","Мне искренне нравится помогать людям. Душу
наполняет такое замечательное чувство, когда я вижу
как они улыбаются. "
11761,SUPPORT,"So if there's anything I can do for you, I want to
do it. Because I care about you.","И если Вам нужна помощь, то я с радостью помогу.
Потому что я беспокоюсь за Вас."
11761,SUPPORT,"You care about me, huh?",Ты беспокоешься за меня?
11761,SUPPORT,That's really kind.,Это очень мило с твоей стороны.
11761,SUPPORT,"I do! It's probably because you remind me so much
of Lonato.","Конечно! Может это ещё и потому, что Вы напоминаете
мне Лонато."
11761,SUPPORT,"Ah, I...didn't mean it in a romantic way. I just really
look up to you!","Ах, Я... Я не в романтическом смысле. Я очень уважаю
Вас!"
11761,SUPPORT,"You think so? It's just what anyone would do, really!","Вы так думаете? Просто это любой мог бы, правда!"
11761,SUPPORT,"So, what'll it be? How can I help?",Ну так что? Как я могу Вас помочь?
11761,SUPPORT,Just chat with me a while longer.,Можешь ещё немного поговорить со мной?
11761,SUPPORT,Want to help me cook?,Хочешь помочь мне с готовкой?
11761,SUPPORT,"Happy to, if that's what you'd like!",С радостью! Если Вы этого хотите!
11761,SUPPORT,Of course! I'd be glad to cook with you!,Разумеется! Я буду очень рад готовить вместе с Вами!
11762,SUPPORT,"Professor! So, this is where you went off to.",Профессор! Вот куда вы запропастились.
11762,SUPPORT,"You've been working so hard, you deserve a break.
Is there any way I can lighten the load?","Вы так много работали, поэтому заслужили передышку.
Я могу как-то помочь Вам с нагрузкой?"
11762,SUPPORT,You're already a big help.,Ты уже очень помог.
11762,SUPPORT,Don't worry about me.,Не беспокойся обо мне.
11762,SUPPORT,"Maybe, but I'm sure there's more I could do.","Может быть, но я уверен, что могу сделать ещё что-то."
11762,SUPPORT,"Easier said than done! Anyone can tell you're pretty
worn out. It's practically written on your face.","Проще сказать, чем сделать! Любой может сказать, что
Вы довольно устали... Это на Вашем лице написано."
11762,SUPPORT,"You need all the rest you can get. It's only going to
get more hectic from here.","Вам нужно как можно больше отдыхать. А здесь у Вас
только лишние поводы для беспокойства будут."
11762,SUPPORT,"Even I'm tired, and I haven't done nearly as much.
It's been a long struggle.","Даже я устал, хоть и не сделал так много. Это была
долгая битва."
11762,SUPPORT,"Indeed, it has.","Да, даже слишком."
11762,SUPPORT,It's all happened so fast.,Всё так быстро случилось.
11762,SUPPORT,Yeah...,Да...
11762,SUPPORT,Really? At times I felt like the war would never end.,"Разве? А мне всё время казалось, что война никогда не
кончится."
11762,SUPPORT,"So many people have died. And far too many of them
were civilians.","Так много людей погибло. И слишком много мирных
жителей."
11762,SUPPORT,"But with the state we're in now, it might actually be
the survivors who have it hardest.","Но в том состоянии, в каком мы теперь находимся...
Кажется, выжившим сейчас тяжелее всего."
11762,SUPPORT,I want to help them. Like Lonato helped me.,И я хочу помочь им. Как Лонато помог мне.
11762,SUPPORT,"And now that I'm a knight, I feel like I actually can.","А теперь, когда я стал рыцарем, я чувствую, что могу
помочь им."
11762,SUPPORT,"Together, we can do anything.",Вместе мы сможем всё.
11762,SUPPORT,Let's take care of ourselves too.,Нужно позаботиться и о себе тоже.
11762,SUPPORT,"Definitely! When I'm by your side, I'm full of hope
for the future.","Точно! Когда я рядом с Вами, я чувствую надежду на
будущее."
11762,SUPPORT,"And on that note...there's something I've been
meaning to give you.",И... Я хотел кое-что Вам подарить.
11762,SUPPORT,This is...,Это...
11762,SUPPORT,I want to be with you for the rest of my life.,Я хочу прожить с Вами до конца жизни.
11762,SUPPORT,"I want to be there for every important moment.
Every smile. Every hardship.","Хочу быть рядом в самые важные моменты. И в радости,
и в горе."
11762,SUPPORT,I know I'm just a commoner and nothing special.,"Знаю, что я простолюдин... Во мне нет ничего
особенного."
11762,SUPPORT,"I know I don't have a Crest or a prestigious family
legacy. And I've done things I'm not proud of.","У меня нет Герба или семейного наследия... И я делал то,
чем совсем не горжусь."
11762,SUPPORT,"But if you'd be willing to look past all that...I also
know we'd be great together.","Но если Вы готовы не замечать всего этого... Я уверен,
нам было бы просто замечательно вместе."
11762,SUPPORT,You mean...,Ты хочешь сказать...
11762,SUPPORT,"Yes! Sorry, I'm...I'm struggling for the right words.","Да! Простите, я... Я не могу подобрать нужных слов."
11762,SUPPORT,It's funny. I've rehearsed this so many times.,Забавно... Я так много раз эту речь репетировал...
11762,SUPPORT,"But when the moment actually came, it all just ran
right out of my head.","Но когда настал нужный момент, у меня всё из головы
вылетело."
11762,SUPPORT,"What I mean to say is... I love you and I want to
marry you.","Я хочу сказать... Я люблю Вас. И хочу, чтобы мы
поженились."
11762,SUPPORT,I feel the same way.,Я чувствую то же самое.
11762,SUPPORT,You have a ring for me too?! Am I dreaming?,У-У Вас есть кольцо для меня?! Я ещё сплю?
11762,SUPPORT,You really feel the same way about me...,Вы действительно чувствуете то же самое ко мне...
11762,SUPPORT,"Sorry, I'm kind of giddy. This doesn't feel real.","Простите, голова закружилось. Всё показалось
нереальным."
11762,SUPPORT,"To go from a life of stealing on the streets,
to marrying a wonderful person like you...","Я прошёл целый путь от уличного воришки, а теперь
хочу создать семью с таким замечательным человеком
как Ты..."
11762,SUPPORT,"Am I even allowed to be this happy? I'm worried it
could all come crashing down at any moment.","Заслужил ли я такое счастье? Я боюсь, что всё это
рухнет в один миг..."
11762,SUPPORT,I guess it could.,Может и рухнет.
11762,SUPPORT,Don't be.,Не бойся.
11762,SUPPORT,"Even so, as long as we're together, I think I can
handle just about anything.","Даже если и так, пока мы вместе, я смогу справиться."
11762,SUPPORT,"You're right. We should enjoy what we have, for as
long as we have it.","Верно. Лучше наслаждаться тем, что имеем, пока оно
у нас есть."
11762,SUPPORT,I'm looking forward to our future.,Я с нетерпением жду нашего будущего.
11762,SUPPORT,"I know I have my shortcomings, but I promise you
I'll do everything I can to make you happy!","Знаю, что у меня много недостатков, но обещаю, что
твоя жизнь будет счастливой."
11763,SUPPORT,Professor! Did you come up here for a rest too?,Профессор! Вы тоже пришли сюда отдохнуть?
11763,SUPPORT,That's right.,Да.
11763,SUPPORT,"Actually, I was looking for you.","Вообще мне стало интересно, куда ты пропал."
11763,SUPPORT,"I guess we think along the same lines. I was feeling
kind of worn out.","Кажется, мы думаем одинаково. Я слишком уж 
переутомился."
11763,SUPPORT,For me? Oh! I'm so sorry to put you out of your way!,"Правда? Ой! Мне так жаль, что с пути Вас сбил!"
11763,SUPPORT,"I was just kind of worn out from all of the
excitement. I am enjoying the ball, but it's
a bit much, you know?","Я слишком устал от того, что постоянно волновался.
Мне нравится бал, но для меня это черезчур, понимаете?"
11763,SUPPORT,"Everyone else seems used to this kind of thing,
but I've never been to anything like it before.","Может быть остальные привыкли к таким мероприятиям,
но я раньше ни в чём подобном не участвовал."
11763,SUPPORT,"My friends did teach me a bit about proper manners
and how to dance, but I still feel out of place.","Мои друзья немного научили меня манерам, как
танцевать, но... Я всё равно чувствую себя не в своей
тарелке."
11763,SUPPORT,"Stepping on girls' feet, messing up the pretty floral
decorations... Haha, I've been a bit of a disaster.","Наступал на ноги партнёршам, портил красивые
цветочные украшения... Ха, я самая настоящая
катастрофа."
11763,SUPPORT,"Sometimes I wonder if it's even right for someone
like me to be in a place like this.","Иногда я спрашиваю себя: заслужил ли такой человек
как я вообще находиться в таком месте?"
11763,SUPPORT,I feel that way sometimes too.,"Знаешь, порой я тоже задаюсь таким вопросом."
11763,SUPPORT,You have every right to be here.,Конечно же заслужил.
11763,SUPPORT,Really? You do? That's kind of reassuring!,"Правда? Вы тоже? Ох, это немного обнадёживает!"
11763,SUPPORT,"You're right, of course. I'm a student at the Officers
Academy, just like everyone else.","Конечно, вы правы. Я же студент Офицерской академии,
как и остальные."
11763,SUPPORT,"Lonato was kind enough to send me here. I need to
live up to his expectations.","Лонато был очень любезен, что отправил меня сюда. Я
должен оправдать его ожидания."
11763,SUPPORT,"By the way, have you heard the stories about the
Goddess Tower?","Кстати, а Вы слышали истории о Башне Богини?"
11763,SUPPORT,"They say that if a man and a woman make a wish
together here, the goddess will make it come true.","Говорят, что Богиня исполнет желание мужчины и
женщины, которое они здесь загадают."
11763,SUPPORT,What would you wish for?,Что ты хочешь загадать?
11763,SUPPORT,"Let's make a wish together, then.",Тогда давай вместе загадаем желание?
11763,SUPPORT,"Oh, never mind me. I'd like to know what you'd
wish for!","Ой, мне больше интересно, какое Вы желание хотите
загадать."
11763,SUPPORT,"My thoughts exactly! Do you have anything in
particular you'd like to wish for?","Я то же самое хотел предложить! Вы бы хотели загадать
что-то конкретное?"
11763,SUPPORT,My wish is...,Я хочу...
11763,SUPPORT,Your wish is?,Что Вы хотите?
11763,SUPPORT,"For your wish to come true, Ashe.","Чтобы твоё желание сбылось, Эш."
11763,SUPPORT,I can't think of anything.,Я ничего не могу придумать.
11763,SUPPORT,"What? My wish? W-well, um...let me think.",Что? Моё желание? Н-ну... Эм... Д-дайте подумать.
11763,SUPPORT,"Well, if you can't come up with anything, maybe
I should think of a wish instead?","Ну, если Вы не можете придумать своё желание, может
я придумаю своё?"
11763,SUPPORT,"All right, I've got it. I wish for my brother and sister
back home to be able to live out their lives in peace.","Так, придумал. Я хочу, чтобы мои брат и сестра
вернулись домой и смогли жить в мире."
11763,SUPPORT,That's just like you.,Это так похоже на тебя.
11763,SUPPORT,That's a lovely wish.,Очень хорошее желание.
11763,SUPPORT,"This kind of thing is pretty embarrassing, huh?","Такие вещи немного смущают, да?"
11763,SUPPORT,"Maybe I should be heading back. I'll never get better
at fancy social events like this if I keep running away
from them, right?","Может мне сьоит вернуться? Я никогда не смогу
привыкнуть к таким вычурным светским мероприятиям,
если буду с них убегать. Я прав?"
11763,SUPPORT,"I guess I should ask another girl to dance. Oh, but I'd
better make sure I go over the steps again first.","Думаю, стоит пригласить ещё девушку на танец. Ох,
только сначала нужно проследить, чтобы я в шагах не
запутался."
11763,SUPPORT,You could dance with me.,Можешь потанцевать со мной.
11763,SUPPORT,Really? You'd do that?,Правда? Вы бы этого хотели?
11763,SUPPORT,"Wow, that'd be great! Just promise not to laugh if I
mess it up, OK?","Ого! Замечательно! Т-только не смейтесь, если я опять
начну путаться!"
11763,SUPPORT,Come on. Let's head back.,"Ну, тогда давайте вернёмся?"
11764,SUPPORT,"You think I'd cheat? On you, baby? Never. Come on,
you should know me better than that.","Думаешь, я бы изменил? Тебе, детка? Никогда.
Да ладно тебе, не думай обо мне так плохо."
11764,SUPPORT,You're the only one for me. I swear. ,Ты — моя единственная. Клянусь. 
11764,SUPPORT,"Hey, if ya don't believe me, well...","Эй, если ты мне не веришь, ну..."
11764,SUPPORT,"Oh, I get it. If I'm not your type, do you want me to 
introduce you to some other guys who have Crests? 
They're all nobles, just like me.","О, я понял. Если я не в твоём вкусе, то хочешь,
я познакомлю тебя с другими парнями, у
которых есть Герба? Они все дворяне, как и я."
11764,SUPPORT,"What?! That isn't why I'm— You— You're worse
than I thought!","Что?! Я не поэтому... Ты... Ты хуже, чем
я думала!"
11764,SUPPORT,"I just want you to be happy. You know, get what 
you're after.","Я просто хочу, чтобы ты была счастлива.
Знаешь, дать тебе то, что тебе нужно."
11764,SUPPORT,"I hate seeing a girl cry, especially one as beautiful
as you.","Ненавижу, когда плачет девушка, особенно
такая красивая, как ты."
11764,SUPPORT,"So you know, maybe we...","Так что, знаешь, может быть, мы..."
11764,SUPPORT,...,...
11764,SUPPORT,"So, Professor, do you enjoy spying on people?","Итак, профессор, Вам нравится шпионить
за людьми?"
11764,SUPPORT,You look like you've got something to say. So say it.,"Похоже, Вам есть, что сказать. Так скажите."
11764,SUPPORT,You're a jerk.,Ты козёл.
11764,SUPPORT,You broke her heart.,Ты разбил ей сердце.
11764,SUPPORT,"Hey, that was between me and her, not you.","Эй, это касается меня и её, а не Вас."
11764,SUPPORT,"Weren't you listening? I'm on her side!
She knows that. ","Вы что, не слышали? Я на её стороне!
Она это знает."
11764,SUPPORT,"But you know how it is. Most relationships, they
end in heartbreak.","Но знаете как это бывает. Большинство
отношений заканчиваются разбитыми
сердцами."
11764,SUPPORT,"Anyway, I don't know why she's so upset about me
dating other girls. She didn't care before she found
out, so why does she care now?","В любом случае, я не знаю, почему она так
расстроена моими интрижками. До того, как
она узнала, ей было всё равно, а сейчас что?"
11764,SUPPORT,I really do hate seeing a girl cry.,"Я действительно ненавижу вид плачущей
девушки."
11764,SUPPORT,It doesn't seem that way.,Не похоже.
11764,SUPPORT,Is that a fact?,Это факт?
11764,SUPPORT,"I swear it's the truth! My heart's in a million pieces
right now. It's just the worst.","Клянусь, это правда! Моё сердце сейчас
разбилось на миллион осколков. Это просто
кошмар."
11764,SUPPORT,"Believe whatever you want, but I'm honestly not sure
if I can ever love again.","Верьте во что хотите, но, честно скажу: я не
уверен, что смогу полюбить когда-нибудь
вновь."
11764,SUPPORT,"Well, I figure the best way to mend a broken heart is
to head out on the town.","Ну, я думаю, что лучший способ собрать
разбитое сердце — это отправиться в город."
11764,SUPPORT,"Why don't you join me? Who knows? Maybe you'll
find love. I mean, I know I will.","Почему бы Вам не присоединиться ко мне?
Кто знает? Может, Вы найдёте любовь.
То есть, я знаю, что найдёте."
11764,SUPPORT,"Come on. It's hard on me too! If only I had someone
to comfort me. Professor? It's OK if you want to 
console me...","Да ладно. Мне тоже тяжело! Если бы только был
кто-то, кто мог бы меня утешить. Профессор?
Если Вы хотите утешить меня — не стесняйтесь..."
11764,SUPPORT,"I happen to have some exquisite tea back in my
quarters. You could come by, and...we could chat
about love.","Так получилось, что в моей комнате припасён
изысканный чай. Вы можете зайти, и... мы
могли бы поговорить о любви."
11764,SUPPORT,"Calm down—it was only a joke! You've really got no
sense of humor, you know that?","Успокойтесь, это была всего лишь шутка!
У Вас вообще нет чувства юмора, Вы в курсе?"
11765,SUPPORT,...,...
11765,SUPPORT,What happened?,Что произошло?
11765,SUPPORT,"Oh, Professor. Heh, I didn't realize you were there.","О, профессор. Хех, я не знал, что Вы здесь."
11765,SUPPORT,"If we keep running into each other like this, people
will start to talk.","Если мы будем продолжать так сталкиваться,
люди пустят слушки о нас."
11765,SUPPORT,"Hey, don't get mad! I was joking.","Эй, не злитесь! Я пошутил."
11765,SUPPORT,"They'll say, ""Sylvain and the professor are on the
prowl."" Heh...","Будут говорить: ""Сильвен и профессор
в поисках партнёра"". Ха..."
11765,SUPPORT,"Ah, forget it. What do you need?","А, забудьте. Вам что-то нужно?"
11765,SUPPORT,"Girl problems, Sylvain?","Проблемы с девушками, Сильвен?"
11765,SUPPORT,Another lover's quarrel?,Ещё одна любовная ссора?
11765,SUPPORT,"Well, you're not wrong.","Что ж, Вы не ошибаетесь."
11765,SUPPORT,"I fell for that girl recently, but I just wanted to have
some fun and leave it at that. So I told her we should
break it off.","Я влюбился в эту девушку недавно, но я просто
хотел немного повеселиться и ничего более.
Так что я сказал ей, что мы должны расстаться."
11765,SUPPORT,"I guess she was feeling a little more serious than
I was. She started crying, and everything got a
bit...complicated.","Думаю, она надеялась на что-то посерьёзнее.
Она начала плакать, и всё немного...
усложнилось."
11765,SUPPORT,You're complicated.,Ты и усложняешь.
11765,SUPPORT,Jerk.,Козёл.
11765,SUPPORT,"Come on, Professor. Playing around with girls is the
most fun a guy can have.","Да ладно, профессор. Заигрывать с девушками —
это самое весёлое, что может позволить себе
парень."
11765,SUPPORT,"Besides, I don't care what you think of me. I don't
intend to change how I live my life.","Кроме того, меня не заботит то, что Вы обо
мне думаете. Я не собираюсь менять
свою жизнь."
11765,SUPPORT,"I'm a good-for-nothing, if you haven't noticed, but
I'm still a noble with a Crest. That's all anyone
cares about.","Если Вы не заметили, я ни на что не гожусь,
но я всё же из благородого рода и с Гербом.
Это всё, что интересует других."
11765,SUPPORT,"It's best to avoid getting too serious with fools like
that. It only leads to trouble.","С такими дураками лучше избегать слишком
серьёзных отношений. Это приводит лишь
к неприятностям."
11765,SUPPORT,"I'm gonna be forced into an arranged marriage with
some random noblewoman anyway. ","Меня всё равно заставят вступить в брак
по расчёту с какой-нибудь случайной
дворянкой."
11765,SUPPORT,"By the way, Professor. You didn't know you had a
Crest, did you?","Кстати, профессор. Вы ведь не знали, что
у вас есть Герб?"
11765,SUPPORT,I never thought much about it.,Много размышлять об этом не доводилось.
11765,SUPPORT,My father never told me.,Отец не рассказывал мне об этом.
11765,SUPPORT,"I see. I suppose a mercenary wouldn't be concerned
with such things.","Понятно. Полагаю, наёмник не стал бы
беспокоиться о таких вещах."
11765,SUPPORT,What was your experience?,Каков был твой опыт?
11765,SUPPORT,"Most children who are born to noble families are
tested upon birth to see if they bear one.","Большинство детей, рождённых в благородных
семьях, при рождении проходят проверку на
наличие Герба."
11765,SUPPORT,"Even descendants of the 10 Elites, like myself, can't
be legitimate heirs without a Crest.","Даже потомки 10 Героев, среди которых
и я, не могут быть законными наследниками
без Герба."
11765,SUPPORT,"That means, as children, we're only accepted if we're
born with one.","Это значит, что детьми нас считают, только
если она у нас есть."
11765,SUPPORT,"The heads of most noble houses keep having kids 
until they get one with a Crest.","Главы большинства благородных домов
продолжают плодить детей до тех пор,
пока не родится ребёнок с Гербом."
11765,SUPPORT,"Those children then grow up to be heads of their
houses, and the vicious cycle continues.","Затем эти дети вырастают и становятся
главами своих домов, и порочный круг
продолжается."
11765,SUPPORT,"Do you get it now? To all these commoner girls,
I'm just a trophy. Or rather, a studhorse.","Теперь Вы поняли? Для всех этих
простолюдинок я всего лишь трофей.
Точнее, племенной жеребец."
11765,SUPPORT,You mean they only want you for your bloodline?,"То есть, ты им нужен только из-за своей крови?"
11765,SUPPORT,That's cynical.,Это цинично.
11765,SUPPORT,"See? I knew you'd get it. These girls don't love me.
They love the potential rewards of loving me.","Видите? Я знал, что Вы поймёте. Эти девушки
любят не меня. Они любят потенциальную
выгоду от любви ко мне."
11765,SUPPORT,"Perhaps. But that doesn't change the fact that these
girls don't love me. They only love the potential
rewards of loving me.","Возможно. Но это не меняет того факта, что
эти девушки любят не меня. Они любят лишь
потенциальную выгоду от любви ко мне."
11765,SUPPORT,"If I marry a girl and she gives birth to a child with
a Crest, that kid might become the next head of
House Gautier.","Если я женюсь на девушке и она родит
ребёнка с Гербом, этот ребёнок может
стать следующим главой Дома Готье."
11765,SUPPORT,"But nowadays, with the bloodlines getting weaker,
there are a lot of kids like my brother...born with
no hope.","Но сейчас, когда кровные связи ослабевают,
много таких детей, как мой брат... родившихся
без надежды."
11765,SUPPORT,"For ages now, those of us with Crests have been
envied and desired but never for who we are.","Уже много веков к тем из нас, у кого есть Герба,
испытывают зависть и влечение, но никогда
не из-за наших настоящих сущностей."
11765,SUPPORT,"I understand the value of my blood. Believe me,
I hate how much I understand it.","Я понимаю ценность моей крови. Поверьте,
я ненавижу то, как хорошо я это понимаю."
11765,SUPPORT,"I know better than to dream of being free from this
burden. I'm used to it by now.","Я уже и не мечтаю об освобождении от
этого бремени. Я привык к нему."
11765,SUPPORT,I used to think I didn't have the right to live freely.,"Раньше я думал, что не имею права жить
свободно."
11765,SUPPORT,You don't think that way anymore?,Ты больше так не думаешь?
11765,SUPPORT,Heh heh... That's right.,Ха-ха... Именно так.
11765,SUPPORT,"You know what? I'm a bit jealous. The whole time
you were growing up, you never knew you had
a Crest.","Знаете что? Я немного завидую. Всё время, что
Вы росли, Вы совершенно не осознавали, что
у Вас есть Герб."
11765,SUPPORT,"You were free. Nobody pretended to like you. I kind
of hate you for that... You were a spoiled brat who
should pay for that Crest. Maybe I'll collect the debt.","Вы были свободны. Никто не лгал о любви к Вам.
Я даже ненавижу Вас за это... Вы были избалованным
отродьем, не заплатившим за Герб. Может, я стрясу долг."
11765,SUPPORT,"Ha! Gotcha! Wow, you shoulda seen the look on 
your face just then. Don't mind me, Professor.
After all, ladies love a dark and brooding noble.","Ха! Попались! Ух, Вы бы видели выражение своего
лица. Не обижайтесь, профессор. Всё же, дамы
любят таинственных и задумчивых дворян."
11766,SUPPORT,"Ugh, that hurts...","Ух, чёрт, больно..."
11766,SUPPORT,"Ah, Professor! Thanks for stopping by.","Учитель. Аха-ха, как мило с вашей стороны,
что вы пришли меня навестить."
11766,SUPPORT,How's your injury?,Как твоя рана?
11766,SUPPORT,You got hurt protecting me...,"Ты пострадал, защищая меня..."
11766,SUPPORT,"It's not bad. I was even told I'd be cleared for service 
starting tomorrow.","Ничего страшного. Мне даже сказали, что с
завтрашнего дня я могу вернуться на службу."
11766,SUPPORT,"Besides, I got this scar fighting for you. It's almost 
like a medal or something.","К тому же, сражаясь ради вас, я получил шрам.
Это почти медаль."
11766,SUPPORT,Didn't you want to kill me?,Разве ты не хотел меня убить?
11766,SUPPORT,Are you happy you protected me?,"Ты рад, что защитил меня?"
11766,SUPPORT,"I certainly meant it when I said it, but...","Ну, тогда я сказал это всерьёз, но..."
11766,SUPPORT,"When I thought you were going to be killed for real,
my reflexes kicked in. I reacted without thinking.","Я бы сказал, что от мысли о том, что вас убьют
по-настоящему, моё тело действовало само по себе."
11766,SUPPORT,It doesn't mean I've stopped being jealous of you.,Но буду честен: я не перестал вам завидовать.
11766,SUPPORT,"But, come on, I can't help but look up to you.","Ничего не могу поделать — вы мой пример 
для подражания."
11766,SUPPORT,"If I'd had the guts to run away from home, I wonder
if I would have cared as little about my Crest as you
do yours...","Я вот думаю: если бы у меня хватило смелости 
сбежать из дома, смог бы я так же не обращать
внимание на свой Герб, как вы на свой?"
11766,SUPPORT,You didn't have the courage?,Тебе не хватило смелости?
11766,SUPPORT,"No... But if I thought I could have escaped, I would
have tried.","Именно. Но если бы я думал, что смогу сбежать,
я бы так и сделал."
11766,SUPPORT,"I'd leave behind House Gautier and the life of a
nobleman...and anybody who knew I had a Crest.","Сбежал бы из дома Готье, от судьбы аристократа
с Гербом."
11766,SUPPORT,"Our home is to the very north of the Kingdom.
Just across the mountains from us is land inhabited
by foreigners to Fódlan.","Наш дом находится на самом севере королевства.
Сразу за горами — земля, где живут совсем другие
народы."
11766,SUPPORT,"Right now, it actually belongs to Faerghus, but I
can't say we're on good terms with the people there.","Сейчас она под контролем Фаэргуса, но не могу
сказать, что мы в хороших отношениях с местными."
11766,SUPPORT,"It once belonged to Faerghus, but now that the
Kingdom has collapsed, it's only a matter of time
until fighting breaks out.","Когда-то она была под контролем Фаэргуса, 
но королевство пало, и когда там начнутся
волнения — вопрос времени."
11766,SUPPORT,"Anyway, that land has been contested for centuries,
and all that time, it has fallen to House Gautier to
protect it.","Как бы то ни было, за эту землю идёт 
многовековая борьба. И всё это время 
мой дом был центром её обороны."
11766,SUPPORT,"Actually, our Lance of Ruin has been doing most of
the protecting.","Правда, сила была не столько в наших солдатах 
или командующих, сколько в реликвии дома Готье —
Копье Раскола."
11766,SUPPORT,But it was stolen...,Но оно было украдено...
11766,SUPPORT,I remember. Five years ago...,Пять лет прошло...
11766,SUPPORT,"Those were dangerous times. One wrong step and
we would have lost our Relic to the church.","Тогда было неспокойное время. Один неверный
шаг — и Церковь бы конфисковала копьё."
11766,SUPPORT,"My father was afraid that the church would try to 
keep the lance, so he entrusted it to me.","Отец боялся, что Церковь присвоит копьё, 
поэтому доверил его мне, пока я в монастыре..."
11766,SUPPORT,"If an emergency arose, I was supposed to be called
back home.","А случись что, меня бы вызвали обратно домой."
11766,SUPPORT,"I guess those very situations are why my family
values Crests so much.","Наверное, именно из-за таких обстоятельств 
моя семья так высоко ценит Гербы."
11766,SUPPORT,"Since I bear a Crest, my parents made sure I was
never left wanting.","У меня есть Герб — и родители позаботились,
чтобы я ни в чём не нуждался."
11766,SUPPORT,"My older brother didn't have one, and so when I was
born, he was pushed aside.","А у моего старшего брата Герба не было, поэтому
когда родился я, к нему тотчас же охладели."
11766,SUPPORT,"You know he once shoved me in a well? He left me 
on the mountainside in the middle of winter too.","Однажды он столкнул меня в колодец.
И бросил в горах посреди зимы."
11766,SUPPORT,That's horrible.,Это ужасно.
11766,SUPPORT,You didn't try to get him back?,Ты не пытался отомстить ему?
11766,SUPPORT,"Even as a little kid, I understood why he was like
that. My mere existence stole everything from him.","Даже в детстве я понимал, в чём дело. Я всё
отнял у своего брата."
11766,SUPPORT,"I have no right to complain when I am surrounded
by people who would give anything to bear a Crest
but do not.","У меня нет права жаловаться — меня окружают люди, 
которые бы всё отдали за Герб, а его у них нет."
11766,SUPPORT,"Now women smile at me for the same reason my 
parents adore me...and my brother wanted me dead. ","И вот оценивающие взгляды женщин и девушек 
прикованы ко мне..."
11766,SUPPORT,"And I have to meet them all with a smile and a wink
because I have a Crest.","А мне приходится улыбаться им в ответ... потому 
что у меня есть Герб."
11766,SUPPORT,So what you really feel toward women is...,"Значит, к женщинам ты относишься с..."
11766,SUPPORT,You're wrong.,Ты ошибаешься.
11766,SUPPORT,"The women who just want to use me to become 
nobility? Hatred's probably the right word.","К женщинам, которые лишь хотят использовать
мою кровь для своих целей? С ненавистью,
наверное."
11766,SUPPORT,"Though, in the end...that's just an easy answer.
I don't even know how I truly feel about it all.","Хотя, честно говоря... я сам до конца
не понимаю, что именно чувствую."
11766,SUPPORT,"Yeah, yeah. It's late to admit it, but I get you. 
It would be best just to tell them to heap their
empty praise elsewhere.","М-да. Поздно это признавать, но я вас понимаю.
Лучше бы я сразу сказал, что мне это отвратительно."
11766,SUPPORT,"Anyway, it was pretty unreasonable of me to resent 
you. I'm really sorry about that.","В любом случае, было неправильно питать злобу
на вас. Мне очень жаль."
11766,SUPPORT,"And I want to say thank you, Professor. Seriously.
Thank you.","Так что спасибо, учитель."
11766,SUPPORT,For what?,За что?
11766,SUPPORT,"Before I met you, I'd gone my whole life not knowing
there was another way for me to live.","Если бы я не встретил вас, я бы до конца жизни
не знал, что можно жить по-другому."
11766,SUPPORT,So from the bottom of my heart...I'm glad we met.,И сейчас я от всего сердца рад нашей встрече.
11767,SUPPORT,"Professor, I've been waiting for you awhile. I've just
been out here watching the sky grow lighter.","Профессор, я жду уже долго. Я стоял и
смотрел, как небо светлеет."
11767,SUPPORT,Sorry.,Прости.
11767,SUPPORT,You got here too early.,Ты пришёл слишком рано.
11767,SUPPORT,"No, it's OK. I just got here way too early.","Нет, всё хорошо. Просто я пришёл сюда
слишком рано."
11767,SUPPORT,"I woke up, and I couldn't get back to sleep. And it's
nice to spend a morning like this sometimes.","Я проснулся, и заснуть больше не мог.
И временами приятно провести утро так."
11767,SUPPORT,"It's really just hitting me. For the past five years, 
we've been fighting and fighting...","Я просто поражаюсь. Все последние пять лет
мы только сражались и сражались..."
